id,type,name
C014453,company,"ЗАО ""Атлант Капитал"""
C014454,company,"ПАО ""Сибуглемет-Н Инвест"""
C014455,company,"АО ""Кристалл Трейд"""
C014456,company,"ООО ""Полюс Партнёрс"""
C014457,company,"ПАО ""Мосинжстрой Инвест"""
C014458,company,"ЗАО ""Контур Групп"""
C014459,company,"ООО ""Ресурс Капитал"""
C014460,company,"АО ""Промлогистика Партнёрс"""
C014461,company,"АО ""Эталон Инвест"""
C014462,company,"ЗАО ""Прогресс Инвест"""
C014463,company,"ПАО ""Меркурий Холдинг"""
C014464,company,"ООО ""Аврора Логистик"""
C014465,company,"ООО ""Промлогистика Инвест"""
C014466,company,"ПАО ""Северсталь-Т Партнёрс"""
C014467,company,"ЗАО ""Ресурс Трейд"""
C014468,company,"ООО ""Технопарк Групп"""
C014469,company,"АО ""Полюс Холдинг"""
C014470,company,"ООО ""Промлогистика Капитал"""
C014471,company,"ПАО ""Нефтетрейд Сервис"""
C014472,company,"ЗАО ""Вектор Логистик"""
C014473,company,"АО ""Сибуглемет-Н Трейд"""
C014474,company,"ООО ""Меркурий Логистик"""
C014475,company,"ООО ""Медиахолдинг Инвест"""
C014476,company,"ПАО ""Восток Систем"""
C014477,company,"АО ""Медиахолдинг Трейд"""
C014478,company,"ООО ""Технопарк Партнёрс"""
C014479,company,"АО ""Стройинвест Партнёрс"""
C014480,company,"ПАО ""Гранит Сервис"""
C014481,company,"ПАО ""Технопарк Групп"""
C014482,company,"ООО ""Кристалл Систем"""
C014483,company,"АО ""Атлант Холдинг"""
C014484,company,"АО ""Балтком Капитал"""
C014485,company,"ООО ""Атлант Партнёрс"""
C014486,company,"ПАО ""Кристалл Капитал"""
C014487,company,"АО ""Мосинжстрой"""
C014488,company,"ПАО ""Полюс Проект"""
C014489,company,"ПАО ""Гранит Сервис"""
C014490,company,"ЗАО ""Меркурий Трейд"""
C014491,company,"АО ""Медиахолдинг Холдинг"""
C014492,company,"АО ""Нефтетрейд Проект"""
C014493,company,"ООО ""Восток Партнёрс"""
C014494,company,"ЗАО ""Ресурс Капитал"""
C014495,company,"АО ""Вектор Проект"""
C014496,company,"ООО ""Вектор Логистик"""
C014497,company,"ООО ""Северсталь-Т Групп"""
C014498,company,"АО ""Титан Групп"""
C014499,company,"АО ""Аврора Логистик"""
C014500,company,"АО ""Гефест Систем"""
C014501,company,"ООО ""Стройинвест Проект"""
C014502,company,"ООО ""Эталон"""
C014503,company,"ПАО ""Кристалл Холдинг"""
C014504,company,"АО ""Балтком Систем"""
C014505,company,"ПАО ""Стройинвест Логистик"""
C014506,company,"ПАО ""Полюс Капитал"""
C014507,company,"ООО ""Технопарк Проект"""
C014508,company,"ООО ""Полюс Партнёрс"""
C014509,company,"ЗАО ""Мосинжстрой Капитал"""
C014510,company,"ООО ""Контур Групп"""
C014511,company,"АО ""Полюс Проект"""
C014512,company,"ПАО ""Меркурий Сервис"""
C014513,company,"АО ""Кристалл Логистик"""
C014514,company,"ПАО ""Контур Трейд"""
C014515,company,"ЗАО ""Медиахолдинг Систем"""
C014516,company,"ООО ""Меркурий Трейд"""
C014517,company,"ЗАО ""Ресурс Холдинг"""
C014518,company,"ООО ""Полюс Групп"""
C014519,company,"ООО ""Восток Систем"""
C014520,company,"АО ""Медиахолдинг Систем"""
C014521,company,"ООО ""Прогресс Систем"""
C014522,company,"АО ""Вектор Инвест"""
C014523,company,"ЗАО ""Аврора"""
C014524,company,"АО ""Контур Сервис"""
C014525,company,"ООО ""Гефест Систем"""
C014526,company,"ООО ""Вектор Партнёрс"""
C014527,company,"АО ""Технопарк Капитал"""
C014528,company,"ООО ""Промлогистика Трейд"""
C014529,company,"ПАО ""Восток Логистик"""
C014530,company,"ПАО ""Эталон Логистик"""
C014531,company,"ООО ""Аврора Холдинг"""
C014532,company,"ООО ""Сибуглемет-Н Холдинг"""
C014533,company,"ООО ""Балтком Трейд"""
C014534,company,"ЗАО ""Контур Систем"""
C014535,company,"АО ""Стройинвест Логистик"""
C014536,company,"АО ""Аврора Холдинг"""
C014537,company,"АО ""Меркурий Партнёрс"""
C014538,company,"АО ""Атлант Групп"""
C014539,company,"ЗАО ""Прогресс Систем"""
C014540,company,"ООО ""Стройинвест Партнёрс"""
C014541,company,"ПАО ""Меркурий Партнёрс"""
C014542,company,"ООО ""Промлогистика Трейд"""
C014543,company,"ООО ""Кристалл Капитал"""
C014544,company,"ПАО ""Промлогистика Партнёрс"""
C014545,company,"ЗАО ""Восток"""
C014546,company,"ЗАО ""Агроресурс Партнёрс"""
C014547,company,"АО ""Балтком Холдинг"""
C014548,company,"ООО ""Вектор Логистик"""
C014549,company,"ПАО ""Вектор Партнёрс"""
C014550,company,"АО ""Ресурс Сервис"""
C014551,company,"ЗАО ""Агроресурс Проект"""
C014552,company,"ООО ""Ресурс"""
C014553,company,"ООО ""Кристалл Партнёрс"""
C014554,company,"ЗАО ""Медиахолдинг Групп"""
C014555,company,"АО ""Контур Трейд"""
C014556,company,"ООО ""Атлант"""
C014557,company,"ЗАО ""Меркурий Систем"""
C014558,company,"ООО ""Восток Партнёрс"""
C014559,company,"ООО ""Северсталь-Т Сервис"""
C014560,company,"ООО ""Ресурс Логистик"""
C014561,company,"ЗАО ""Ресурс Капитал"""
C014562,company,"ЗАО ""Стройинвест Капитал"""
C014563,company,"ООО ""Сибуглемет-Н Партнёрс"""
C014564,company,"АО ""Вектор Групп"""
C014565,company,"ПАО ""Кристалл Сервис"""
C014566,company,"АО ""Эталон"""
C014567,company,"ООО ""Прогресс Сервис"""
C014568,company,"АО ""Титан Капитал"""
C014569,company,"ООО ""Аврора Капитал"""
C014570,company,"АО ""Ресурс Капитал"""
C014571,company,"ЗАО ""Кристалл Систем"""
C014572,company,"ЗАО ""Сибуглемет-Н Логистик"""
C014573,company,"АО ""Промлогистика Партнёрс"""
C014574,company,"ООО ""Атлант"""
C014575,company,"ЗАО ""Ресурс Трейд"""
C014576,company,"ПАО ""Восток Трейд"""
C014577,company,"АО ""Ресурс Логистик"""
C014578,company,"ООО ""Промлогистика Трейд"""
C014579,company,"ООО ""Балтком Инвест"""
C014580,company,"ООО ""Сибуглемет-Н Систем"""
C014581,company,"ООО ""Ориент"""
C014582,company,"ООО ""Атлант Капитал"""
C014583,company,"АО ""Аврора Трейд"""
C014584,company,"ООО ""Северсталь-Т Логистик"""
C014585,company,"АО ""Контур Холдинг"""
C014586,company,"ПАО ""Полюс Сервис"""
C014587,company,"АО ""Восток Сервис"""
C014588,company,"ЗАО ""Титан Капитал"""
C014589,company,"ЗАО ""Титан Холдинг"""
C014590,company,"ПАО ""Сибуглемет-Н"""
C014591,company,"ООО ""Меркурий Капитал"""
C014592,company,"ЗАО ""Ресурс Инвест"""
C014593,company,"ООО ""Кристалл Систем"""
C014594,company,"ЗАО ""Восток Инвест"""
C014595,company,"АО ""Балтком Сервис"""
C014596,company,"АО ""Мосинжстрой Систем"""
C014597,company,"ООО ""Ресурс Трейд"""
C014598,company,"ООО ""Титан Сервис"""
C014599,company,"ООО ""Балтком Трейд"""
C014600,company,"АО ""Балтком"""
C014601,company,"ООО ""Эталон Трейд"""
C014602,company,"ЗАО ""Медиахолдинг Сервис"""
C014603,company,"АО ""Аврора Капитал"""
C014604,company,"ООО ""Прогресс Партнёрс"""
C014605,company,"ООО ""Стройинвест Капитал"""
C014606,company,"ЗАО ""Медиахолдинг Капитал"""
C014607,company,"ООО ""Меркурий Холдинг"""
C014608,company,"ЗАО ""Ориент Капитал"""
C014609,company,"ПАО ""Атлант Трейд"""
C014610,company,"ЗАО ""Кристалл Капитал"""
C014611,company,"ПАО ""Эталон Трейд"""
C014612,company,"ООО ""Мосинжстрой Инвест"""
C014613,company,"АО ""Медиахолдинг Холдинг"""
C014614,company,"ООО ""Кристалл Капитал"""
C014615,company,"ООО ""Стройинвест Проект"""
C014616,company,"ПАО ""Медиахолдинг Холдинг"""
C014617,company,"ООО ""Ресурс Логистик"""
C014618,company,"ООО ""Медиахолдинг Холдинг"""
C014619,company,"ООО ""Мосинжстрой Проект"""
C014620,company,"ЗАО ""Сибуглемет-Н Инвест"""
C014621,company,"ЗАО ""Нефтетрейд Проект"""
C014622,company,"ООО ""Гефест Сервис"""
C014623,company,"АО ""Аврора Холдинг"""
C014624,company,"ООО ""Аврора Логистик"""
C014625,company,"ПАО ""Гранит Трейд"""
C014626,company,"ООО ""Восток Холдинг"""
C014627,company,"АО ""Агроресурс"""
C014628,company,"ООО ""Прогресс Партнёрс"""
C014629,company,"АО ""Сибуглемет-Н Сервис"""
C014630,company,"АО ""Технопарк Проект"""
C014631,company,"ООО ""Гранит Сервис"""
C014632,company,"ООО ""Меркурий Инвест"""
C014633,company,"АО ""Вектор Инвест"""
C014634,company,"ООО ""Контур Логистик"""
C014635,company,"ООО ""Вектор Логистик"""
C014636,company,"ПАО ""Прогресс Групп"""
C014637,company,"АО ""Восток"""
C014638,company,"ЗАО ""Восток Трейд"""
C014639,company,"ООО ""Гефест Партнёрс"""
C014640,company,"ПАО ""Меркурий Сервис"""
C014641,company,"ООО ""Балтком Логистик"""
C014642,company,"ЗАО ""Титан"""
C014643,company,"ООО ""Нефтетрейд Систем"""
C014644,company,"ЗАО ""Северсталь-Т Капитал"""
